City,Price,Day,Room Type,Shared Room,Private Room,Person Capacity,Superhost,Multiple Rooms,Business,Cleanliness Rating,Guest Satisfaction,Bedrooms,City Center _km_,Metro Distance _km_,Attraction Index,Normalised Attraction Index,Restraunt Index,Normalised Restraunt Index
Amsterdam,540.6229,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,96,1,3.9282,1.0277,138.3192,7.3241,180.057,12.5466
Amsterdam,546.7157,Weekday,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,9,96,1,1.8996,1.6356,188.6867,9.9911,246.1209,17.1501
Amsterdam,798.6315,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,10,96,1,0.8026,0.7704,501.4181,26.5504,585.1578,40.7746
Amsterdam,909.4744,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,96,1,1.0099,0.9171,409.8565,21.7,555.1109,48.3923
Amsterdam,540.6229,Weekend,Private room,FALSE,TRUE,2,FALSE,0,0,9,96,1,6.4116,4.1432,67.2156,3.5588,83.9987,7.3227
Amsterdam,640.4518,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,9,96,1,1.7326,0.5044,386.0595,20.4401,430.8704,37.5616
Amsterdam,589.8343,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,9,96,1,0.9063,0.6951,469.0677,24.835,796.0753,69.3987
Amsterdam,897.0543,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,96,1,3.2467,0.7332,131.2288,6.948,166.2592,14.4938
Amsterdam,654.9809,Weekend,Private room,FALSE,TRUE,2,FALSE,0,0,10,96,1,1.1576,0.4428,401.0299,21.2327,558.2258,48.6639
Amsterdam,771.9167,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,9,96,1,2.6702,0.6243,227.7896,12.0604,299.6248,26.1201
Amsterdam,550.4652,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,10,96,1,2.7538,1.7038,203.0981,10.7531,247.1529,21.5458
Amsterdam,534.7644,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,96,1,2.2905,1.6832,204.1139,10.8069,255.3809,22.2631
Amsterdam,612.0966,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,10,96,1,2.581,0.8237,145.0457,7.6795,181.1289,15.7901
Amsterdam,583.9758,Weekend,Private room,FALSE,TRUE,2,TRUE,1,0,10,96,1,1.0102,0.8713,420.3084,22.2534,582.034,50.7394
Amsterdam,546.9501,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,9,96,1,1.4124,0.166,474.286,25.1113,505.5237,44.0695
Amsterdam,546.9501,Weekend,Private room,FALSE,TRUE,2,FALSE,0,0,9,96,1,1.9924,1.8598,189.0658,10.0102,246.3124,21.4725
Amsterdam,823.4715,Weekend,Entire home/apt,FALSE,FALSE,2,TRUE,1,0,10,96,1,0.5684,0.5388,599.7101,31.7519,683.214,59.5599
Amsterdam,1164.9052,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,9,96,1,1.4363,0.2347,331.4925,17.551,396.3433,34.5516
Amsterdam,823.4715,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,9,96,1,1.3323,0.2709,596.6687,31.5909,642.7855,56.0355
Amsterdam,540.6229,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,96,1,3.9282,1.0277,138.3199,7.3234,180.0584,15.6968
Amsterdam,1284.6531,Weekend,Private room,FALSE,TRUE,2,FALSE,1,0,10,96,1,2.9807,2.0391,127.3201,6.741,171.559,14.9558
Amsterdam,546.9501,Weekend,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,9,96,1,1.8997,1.6357,188.6863,9.9901,246.1203,21.4558
Amsterdam,663.6515,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,96,1,1.1974,1.0757,381.934,20.2217,507.2608,44.221
Amsterdam,798.8658,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,10,96,1,0.8026,0.7704,501.4212,26.548,585.1641,51.0123
Barcelona,703.5632,Weekday,Entire home/apt,FALSE,FALSE,2,TRUE,0,1,10,96,2,1.0616,0.3809,494.7655,16.8624,1247.0979,27.4525
Barcelona,958.1772,Weekend,Entire home/apt,FALSE,FALSE,2,TRUE,0,1,10,96,2,1.0616,0.3809,494.7675,19.1035,1247.098,27.3946
Barcelona,563.2229,Weekend,Private room,FALSE,TRUE,2,FALSE,1,0,10,96,1,0.6911,0.3318,2589.9251,100,1348.2236,29.6159
Barcelona,555.3099,Weekend,Private room,FALSE,TRUE,2,FALSE,0,1,10,96,1,4.5466,0.3434,169.1829,6.5323,371.7546,8.1662
Barcelona,647.9391,Weekend,Private room,FALSE,TRUE,2,FALSE,1,0,10,96,1,2.9971,0.8398,253.8895,9.803,490.9719,10.785
Berlin,530.99,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,10,96,1,4.2682,0.2635,183.8788,28.036,204.6186,42.191
Berlin,730.345,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,96,1,1.5875,0.2011,321.853,49.0729,324.8789,66.9878
Berlin,600.6357,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,10,96,1,4.2682,0.2635,183.8772,28.0267,204.6127,43.2898
Berlin,730.345,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,96,1,1.5875,0.2011,321.8512,49.0568,324.8735,68.7334
Lisbon,554.1745,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,10,96,1,0.315,0.2064,534.7613,17.6548,1108.74,49.587
Lisbon,552.0638,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,10,96,1,0.315,0.2064,534.7214,17.6369,1108.8057,62.3178
Paris,637.5245,Weekday,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,9,96,1,0.9583,0.3642,780.3394,37.9867,1360.472,79.9407
Paris,753.3321,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,9,96,1,1.8187,0.6644,515.9076,25.1142,873.448,51.3234
Paris,1017.5692,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,9,96,1,4.1046,0.1976,485.273,23.6229,956.2638,56.1896
Paris,573.4458,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,8,96,1,2.4705,0.2309,249.1091,12.1265,645.6811,37.9399
Paris,741.6814,Weekday,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,9,96,1,3.6415,0.3667,374.988,18.2543,928.1791,54.5394
Paris,637.2915,Weekend,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,9,96,1,0.9583,0.3642,780.3427,37.9442,1360.4864,62.7624
Paris,799.7017,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,9,96,1,1.8187,0.6644,515.9104,25.0862,873.4493,40.2943
Paris,1047.8609,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,9,96,1,4.1046,0.1976,485.2739,23.5965,956.269,44.1149
Paris,741.6814,Weekend,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,9,96,1,3.6415,0.3667,374.9879,18.2338,928.1799,42.8191
Paris,573.4458,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,8,96,1,2.4705,0.2309,249.1087,12.1129,645.6795,29.7867
Amsterdam,675.6028,Weekday,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,97,1,1.2266,0.4873,413.5298,21.8967,546.8313,38.104
Amsterdam,985.6349,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,97,1,2.1196,1.5086,328.1731,17.377,341.1533,23.7721
Amsterdam,577.4143,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,9,97,1,1.2455,0.497,383.5039,20.3068,505.6681,35.2357
Amsterdam,718.9558,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,9,97,1,3.9109,0.9329,137.8761,7.3006,184.2854,12.8413
Amsterdam,734.8909,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,9,97,1,0.5545,0.3462,432.074,22.8786,756.2058,52.6935
Amsterdam,624.2823,Weekday,Entire home/apt,FALSE,FALSE,2,TRUE,1,0,10,97,1,1.5526,1.0693,406.3741,21.5178,567.3088,39.5309
Amsterdam,651.2315,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,97,1,2.6203,0.291,192.0452,10.1689,251.9722,17.5578
Amsterdam,546.7157,Weekday,Entire home/apt,FALSE,FALSE,2,TRUE,1,0,10,97,1,0.6097,0.2296,430.9776,22.8206,684.3107,47.6838
Amsterdam,540.6229,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,97,1,2.9258,0.8491,193.1111,10.2254,245.2964,17.0926
Amsterdam,614.44,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,97,1,5.2489,1.4473,83.9714,4.4459,104.7862,9.1348
Amsterdam,675.8372,Weekend,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,97,1,1.2266,0.4873,413.5302,21.8945,546.8411,47.6714
Amsterdam,985.6349,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,97,1,2.1196,1.5086,328.1707,17.3751,341.1528,29.7403
Amsterdam,651.2315,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,9,97,1,1.2455,0.497,383.5036,20.3048,505.6646,44.0818
Amsterdam,1170.0607,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,9,97,2,2.3486,0.6696,251.1433,13.2969,315.3221,27.4885
Amsterdam,718.9558,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,9,97,1,3.9108,0.9329,137.877,7.3,184.2864,16.0653
Amsterdam,734.8909,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,9,97,1,0.5545,0.3462,432.0772,22.8765,756.2169,65.924
Amsterdam,651.2315,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,97,1,2.6203,0.291,192.045,10.1679,251.9719,21.9659
Amsterdam,546.7157,Weekend,Entire home/apt,FALSE,FALSE,2,TRUE,1,0,10,97,1,0.6097,0.2295,430.9752,22.8182,684.2841,59.6532
Amsterdam,537.3421,Weekend,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,97,1,2.7048,0.9638,169.5231,8.9755,218.8269,19.0765
Amsterdam,538.5138,Weekend,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,97,1,2.1738,0.4103,303.5913,16.0738,368.6628,32.1385
Amsterdam,540.6229,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,97,1,2.9258,0.8492,193.1104,10.2243,245.2952,21.3839
Barcelona,555.3099,Weekend,Private room,FALSE,TRUE,2,FALSE,1,0,10,97,1,1.5653,0.2994,359.2994,13.873,855.0541,18.7827
Barcelona,555.3099,Weekend,Private room,FALSE,TRUE,2,FALSE,0,1,10,97,1,4.5466,0.3434,169.1831,6.5324,371.7751,8.1667
Barcelona,555.3099,Weekend,Private room,FALSE,TRUE,2,FALSE,0,1,10,97,1,4.4884,0.4519,167.2837,6.459,354.8189,7.7942
Berlin,1449.4718,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,9,97,2,2.1106,0.2234,158.9864,24.2406,196.0695,40.4282
Berlin,1507.432,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,97,1,4.0663,0.5576,105.724,16.1197,120.7224,24.8921
Berlin,1449.4718,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,9,97,2,2.1106,0.2234,158.9867,24.2329,196.0692,41.4823
Berlin,1507.1983,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,97,1,4.0663,0.5577,105.7242,16.1146,120.7226,25.5412
Paris,602.3395,Weekday,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,97,1,0.8848,0.1988,694.9093,33.8279,1440.9229,84.668
Paris,805.5271,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,10,97,1,0.5308,0.148,637.1265,31.0151,1143.5461,67.1942
Paris,544.5521,Weekday,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,9,97,1,2.9691,0.2367,423.4252,20.6122,1019.3993,59.8994
Paris,533.3675,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,10,97,0,4.9135,0.0381,465.0313,22.6376,614.656,36.1169
Paris,562.0281,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,97,1,5.2177,0.3432,355.1511,17.2886,620.3561,36.4518
Paris,602.3395,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,97,1,0.8848,0.1988,694.9056,33.7898,1440.9031,66.4722
Paris,727.9336,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,10,97,1,0.7993,0.3547,485.8425,23.6241,1061.5087,48.9699
Paris,805.5271,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,10,97,1,0.5308,0.148,637.1215,30.9801,1143.5351,52.7539
Paris,565.5233,Weekend,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,9,97,1,3.5172,0.5101,552.3381,26.8575,856.5149,39.513
Paris,799.7017,Weekend,Entire home/apt,FALSE,FALSE,2,TRUE,1,0,10,97,1,2.4269,0.0176,478.9695,23.2899,870.3806,40.1527
Paris,550.3775,Weekend,Entire home/apt,FALSE,FALSE,2,TRUE,1,0,9,97,1,2.5112,0.1418,435.5243,21.1774,946.2967,43.6549
Paris,544.5521,Weekend,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,9,97,1,2.9691,0.2367,423.4259,20.5891,1019.4003,47.0273
Paris,533.3675,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,10,97,0,4.9134,0.0381,465.0342,22.6123,614.658,28.3556
Paris,562.4942,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,97,1,5.2177,0.3432,355.1467,17.269,620.353,28.6183
Vienna,661.0102,Weekday,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,9,97,1,1.5533,0.3913,219.1754,15.6964,407.1259,9.7326
Amsterdam,1044.6887,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,98,1,3.0031,1.6345,146.7892,7.7726,189.3982,13.1975
Amsterdam,539.2168,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,98,1,3.7813,0.9202,138.1534,7.3153,173.6379,12.0993
Amsterdam,614.44,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,98,1,2.379,0.3727,274.1654,14.5172,356.2939,24.8271
Amsterdam,622.8763,Weekday,Entire home/apt,FALSE,FALSE,2,TRUE,1,0,10,98,1,1.7504,1.6356,294.5179,15.5949,378.3989,26.3674
Amsterdam,811.0515,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,98,1,1.3793,0.3861,463.7612,24.5565,485.9002,33.8582
Amsterdam,636.7024,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,98,1,2.6441,0.4672,257.5118,13.6354,308.7832,21.5165
Amsterdam,743.5615,Weekday,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,98,1,1.5777,0.3174,451.9871,23.933,462.8912,32.2549
Amsterdam,1032.503,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,9,98,1,1.1617,1.156,373.1169,19.7568,458.2213,31.9295
Amsterdam,970.8715,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,98,1,0.7817,0.7302,492.3271,26.069,617.7581,43.0463
Amsterdam,546.7157,Weekday,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,98,2,3.7531,0.7796,155.7834,8.2488,186.1138,12.9687
Amsterdam,550.4652,Weekday,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,98,1,0.57,0.6323,813.3288,43.0663,654.8775,45.6328
Amsterdam,589.8343,Weekday,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,98,1,1.3053,1.2305,342.3597,18.1282,445.4107,31.0369
Amsterdam,556.7924,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,98,1,3.3225,2.0629,130.7416,6.9229,173.5821,12.0955
Amsterdam,965.013,Weekday,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,98,1,0.6912,0.6737,556.4227,29.463,666.5004,46.4427
Amsterdam,682.1644,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,98,1,2.1726,0.6303,260.3243,13.783,336.2466,29.3126
Amsterdam,1044.6887,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,98,1,3.003,1.6345,146.7904,7.7719,189.3996,16.5111
Amsterdam,539.4512,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,98,1,3.7813,0.9202,138.1541,7.3146,173.6387,15.1371
Amsterdam,614.44,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,98,1,2.379,0.3728,274.163,14.5157,356.2853,31.0595
Amsterdam,623.1106,Weekend,Entire home/apt,FALSE,FALSE,2,TRUE,1,0,10,98,1,1.7503,1.6356,294.518,15.5934,378.4007,32.9875
Amsterdam,651.2315,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,98,1,0.9033,0.9743,580.6167,30.741,516.1584,44.9966
Amsterdam,614.44,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,98,1,1.3525,1.1296,379.7326,20.1051,511.4947,44.5901
Amsterdam,636.9367,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,98,1,2.6441,0.4671,257.5125,13.6341,308.7857,26.9187
Amsterdam,743.7958,Weekend,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,98,1,1.5777,0.3174,451.9966,23.9311,462.8999,40.3538
Amsterdam,971.1059,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,98,1,0.7817,0.7302,492.3234,26.0663,617.7491,53.8529
Amsterdam,546.7157,Weekend,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,98,2,3.7531,0.7796,155.7835,8.248,186.1138,16.2247
Amsterdam,589.8343,Weekend,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,98,1,1.3053,1.2305,342.3624,18.1265,445.4136,38.8294
Amsterdam,965.013,Weekend,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,98,1,0.6912,0.6737,556.4135,29.4595,666.5017,58.103
Barcelona,543.9058,Weekend,Private room,FALSE,TRUE,2,FALSE,1,0,9,98,1,1.9796,0.7351,475.8142,18.3717,693.2008,15.2273
Berlin,539.1699,Weekday,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,98,1,2.6491,0.4833,88.6677,13.5191,122.3898,25.2359
Berlin,605.3099,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,10,98,1,1.0526,0.1714,166.5456,25.3932,254.5304,52.4824
Berlin,674.7219,Weekend,Entire home/apt,FALSE,FALSE,2,TRUE,1,0,10,98,1,1.0526,0.1714,166.5453,25.3849,254.5302,53.8509
Paris,689.2534,Weekday,Entire home/apt,FALSE,FALSE,2,TRUE,0,1,10,98,1,3.1452,0.2791,502.1303,24.4435,946.9361,55.6415
Paris,931.8203,Weekday,Entire home/apt,FALSE,FALSE,2,TRUE,0,1,10,98,1,1.1611,0.1811,546.9296,26.6243,1346.1139,79.097
Paris,665.2531,Weekday,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,9,98,1,0.8053,0.0972,725.003,35.2929,1314.1434,77.2185
Paris,530.8044,Weekday,Private room,FALSE,TRUE,2,TRUE,1,0,10,98,1,1.271,0.3059,637.0631,31.012,1190.9696,69.9808
Paris,819.5079,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,98,1,1.0458,0.1036,694.9122,33.8281,1338.8804,78.672
Paris,613.9901,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,98,1,4.0496,0.2524,333.1929,16.2197,744.7984,43.764
Paris,735.6231,Weekend,Entire home/apt,FALSE,FALSE,2,TRUE,0,1,10,98,1,3.1452,0.2791,502.1243,24.4158,946.9449,43.6848
Paris,741.2154,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,98,1,0.9373,0.2169,566.5484,27.5485,1372.6114,63.3218
Paris,931.5873,Weekend,Entire home/apt,FALSE,FALSE,2,TRUE,0,1,10,98,1,1.1611,0.1811,546.929,26.5945,1346.1156,62.0995
Paris,681.564,Weekend,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,9,98,1,0.8053,0.0972,724.9939,35.2529,1314.0729,60.6212
Paris,535.4646,Weekend,Entire home/apt,FALSE,FALSE,2,TRUE,0,1,10,98,1,2.2913,0.2223,479.6306,23.3221,915.2049,42.2205
Paris,819.5079,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,98,1,1.0458,0.1036,694.9146,33.7903,1338.8661,61.765
Paris,614.9222,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,98,1,4.0496,0.2524,333.1912,16.2014,744.794,34.3591
Paris,556.6688,Weekend,Private room,FALSE,TRUE,2,FALSE,1,0,10,98,1,5.0902,0.2087,415.4069,20.1992,627.3914,28.943
Amsterdam,583.7415,Weekday,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,99,1,2.5728,1.4724,148.9992,7.8896,189.3114,13.1915
Amsterdam,934.0801,Weekday,Entire home/apt,FALSE,FALSE,2,TRUE,1,0,10,99,1,1.1548,1.2847,339.7088,17.9878,407.7158,28.4102
Amsterdam,798.6315,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,99,1,3.4183,1.1743,158.5384,8.3947,200.8452,13.9952
Amsterdam,1106.3202,Weekday,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,99,1,1.0184,0.8601,428.8605,22.7084,618.2694,43.0819
Amsterdam,638.8114,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,9,99,1,4.0267,0.8725,133.0732,7.0463,171.9121,11.9791
Amsterdam,614.44,Weekday,Private room,FALSE,TRUE,2,TRUE,0,0,10,99,1,3.8377,2.8135,109.1536,5.7798,137.284,9.5661
Amsterdam,814.8009,Weekday,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,99,1,0.9927,1.0847,456.4235,24.1679,474.9234,33.0933
Amsterdam,653.8092,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,10,99,1,2.5869,1.2679,294.6318,15.6009,304.6944,21.2315
Amsterdam,1450.0973,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,10,99,1,0.8755,0.3257,492.0953,26.0568,874.5792,60.9419
Amsterdam,796.2881,Weekday,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,99,1,1.7143,1.7269,215.0508,11.3871,277.2321,19.3179
Amsterdam,612.0966,Weekend,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,99,1,1.8142,1.5259,307.0626,16.2576,372.1821,32.4453
Amsterdam,583.7415,Weekend,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,99,1,2.5728,1.4724,149,7.8889,189.3125,16.5035
Amsterdam,602.02,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,10,99,1,2.0133,1.8042,264.7865,14.0192,335.1379,29.216
Amsterdam,934.0801,Weekend,Entire home/apt,FALSE,FALSE,2,TRUE,1,0,10,99,1,1.1548,1.2847,339.7064,17.9859,407.7134,35.5428
Amsterdam,798.6315,Weekend,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,99,1,3.4183,1.1743,158.5398,8.394,200.8469,17.509
Amsterdam,1106.3202,Weekend,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,99,1,1.0184,0.8602,428.8564,22.706,618.2594,53.8974
Amsterdam,638.8114,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,9,99,1,4.0266,0.8725,133.074,7.0457,171.9144,14.9868
Amsterdam,582.8041,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,99,1,2.2964,0.3752,285.959,15.1402,357.1114,31.1315
Amsterdam,614.44,Weekend,Private room,FALSE,TRUE,2,TRUE,0,0,10,99,1,3.8377,2.8135,109.1543,5.7792,137.2847,11.9679
Amsterdam,534.7644,Weekend,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,99,1,1.8881,1.8058,266.2523,14.0968,347.1628,30.2643
Amsterdam,814.5666,Weekend,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,99,1,0.9927,1.0846,456.4331,24.166,474.9307,41.4026
Amsterdam,566.6346,Weekend,Private room,FALSE,TRUE,2,TRUE,0,0,10,99,0,0.9224,0.9676,351.459,18.6081,695.0459,60.5913
Amsterdam,653.8092,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,10,99,1,2.5868,1.2679,294.6335,15.5995,304.6958,26.5622
Amsterdam,796.5224,Weekend,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,99,1,1.7143,1.7268,215.0519,11.386,277.2334,24.1681
Athens,747.5453,Weekday,Entire home/apt,FALSE,FALSE,2,TRUE,1,0,10,99,1,1.057,0.1905,402.7289,15.1846,627.8081,47.1397
Barcelona,1619.8478,Weekday,Private room,FALSE,TRUE,2,TRUE,0,0,10,99,1,1.0136,0.3825,641.6067,21.867,1422.1546,31.306
Barcelona,1619.8478,Weekend,Private room,FALSE,TRUE,2,TRUE,0,0,10,99,1,1.0136,0.3825,641.5924,24.7726,1422.1074,31.2389
Barcelona,620.2434,Weekend,Private room,FALSE,TRUE,2,TRUE,0,1,10,99,1,0.5864,0.2631,629.9393,24.3227,1236.8154,27.1687
Paris,553.8727,Weekday,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,99,1,0.337,0.1185,745.4393,36.2877,1263.8283,74.262
Paris,556.2028,Weekday,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,99,1,0.92,0.2021,528.2922,25.7171,1021.6634,60.0325
Paris,590.9218,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,10,99,2,0.9496,0.2106,426.4638,20.7601,1012.1784,59.4751
Paris,567.8535,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,99,1,2.1384,0.0774,491.0203,23.9027,927.2278,54.4835
Paris,695.3118,Weekday,Entire home/apt,FALSE,FALSE,2,TRUE,1,0,10,99,1,4.1918,0.3325,412.4148,20.0762,800.5965,47.0427
Paris,534.0665,Weekday,Entire home/apt,FALSE,FALSE,2,TRUE,1,0,10,99,1,3.8637,0.3887,511.4306,24.8963,1145.2819,67.2962
Paris,567.8535,Weekday,Entire home/apt,FALSE,FALSE,2,TRUE,1,0,10,99,1,2.2905,0.3448,257.1737,12.5191,660.9972,38.8399
Paris,735.8561,Weekday,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,9,99,1,2.0837,0.249,277.1612,13.4921,770.0343,45.2469
Paris,823.0031,Weekday,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,99,1,4.5474,0.2044,445.1577,21.6701,665.4857,39.1036
Paris,764.9828,Weekday,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,99,1,4.9255,0.1147,449.3909,21.8762,607.0633,35.6708
Paris,799.4687,Weekday,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,99,1,4.0925,0.423,313.9782,15.2844,692.9151,40.7154
Paris,553.8727,Weekend,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,99,1,0.337,0.1185,745.4331,36.2467,1263.8311,58.3035
